1400.0	375.0	0.009940746772967544	-0.006874507953426968	0.7103636704687007	-0.09119832887051582	0.012044068131489985	-0.9957599060406276	-0.6900909568385605	5.232930467584251	0.07391512069723177	-0.011489124411136066	0.7130600420240065	-0.19825584886003753	-0.05037883392826315	-0.978854715770635	2.8877169576535984	11.449719910664415
1400.0	375.0	0.014530531875004209	-0.007884142531948283	0.7117298234076856	-0.15332608175609755	-0.02242190265757684	-0.9879212456854195	1.2847880590302276	8.821962849001645	0.07806223995109499	-0.012078694261477695	0.7199403914964528	-0.23161334221148397	-0.04262199970762879	-0.9718737189038533	2.4428006915143223	13.404483203770969
1400.0	375.0	0.02254101270680958	-0.026409947528506946	0.6667013163266233	-0.2227704638494792	0.013832466464345553	-0.9747727415677814	-0.7925672246230558	12.873061284204583	0.08619081732456897	-0.02982767757685772	0.6743372260337412	-0.25480987983997294	-0.026229986425656875	-0.966635364406562	1.5030399041139573	14.767516334016923
1400.0	375.0	0.010343209695841741	-0.030029690818157553	0.683032009283965	-0.08986149626607223	0.005190462035174252	-0.9959407794799714	-0.29739290368711674	5.155708593970581	0.07434272078457424	-0.03410148544562034	0.685993207104539	-0.20814847041513163	-0.10575912592368042	-0.9723626976251218	6.070904804120496	12.082645978162198
1400.0	375.0	0.016839293838741724	-0.030098142695632695	0.7152874287604742	-0.08019019229785052	0.08123006935215557	-0.9934642555950771	-4.6592736549776355	4.614781039357287	0.08090439323173189	-0.034200240023889286	0.7156359411611164	-0.23227229398916255	-0.042027448864872655	-0.9717423992818648	2.408704884011151	13.442988105038406
1400.0	375.0	0.017267384365788126	-0.0071765174735704115	0.7169416281547495	-0.14449948603026114	-0.030706696781718758	-0.989028291703897	1.7596407301928338	8.31224421352594	0.0809345093365218	-0.01129049010769423	0.7240731112224053	-0.21336240811172028	-0.09392540854122626	-0.9724476856986246	5.389473703068179	12.375039173143005
1400.0	375.0	0.016872278316613865	-0.005881783180853766	0.7187184593058611	-0.16241018252130332	-0.053862787692490775	-0.9852521376368655	3.087604596335127	9.360529587184354	0.08092213873544168	-0.008561974091257148	0.7221415544885961	-0.20815292356812226	-0.07176263823836009	-0.9754601248330277	4.115233622665793	12.045651746194176
1400.0	375.0	0.015062983391548622	-0.006423730255351177	0.7248278918191912	-0.13538493813475103	-0.06871454334465896	-0.9884074402294095	3.94015818297656	7.799428759643993	0.07911504312470238	-0.009797136157091721	0.7275185051656613	-0.2153255148759064	-0.1134846682646131	-0.9699258926977913	6.516230748843489	12.516784634999823
1400.0	375.0	0.032290539330700294	-0.06338231351341059	0.6757892827422859	-0.2167038758674899	0.05903758345149599	-0.9744505649561737	-3.384572428107028	12.537733478782785	0.09631759423921823	-0.06644465402666308	0.6793168787991103	-0.3260955274155872	0.025194542564792616	-0.9450010506651045	-1.4436937175713478	19.038235905160253
950.0	375.0	0.027296755634627634	-0.07258099984558224	0.6526379710503242	0.044121421051691465	-0.0007308364045340576	-0.9990258944890911	0.04187384522194038	-2.5287928433852938	0.09140030393293198	-0.07547616011857936	0.6545455260765871	-0.03868567434723956	0.0002220507348311418	-0.9992513673386323	-0.012722570048153971	2.2170792458885495
950.0	375.0	0.03126981304408024	-0.0730333200246113	0.6244773918114936	-0.006318730411585781	-0.016992483556906177	-0.9998356404351743	0.9736444508363273	0.3620912778939939	0.09490404190363377	-0.07602378520731921	0.6324163879104079	-0.08927800274591674	0.0011329558328178474	-0.9960061309721246	-0.06491360148226026	5.122075635900625
950.0	375.0	0.02715692889515165	-0.07030598598220825	0.6490522260654809	0.06840068225952185	-0.017253974122409893	-0.9975087299410436	0.9886289535912737	-3.922717671927965	0.09106341268441878	-0.07416028917678369	0.6537841707179493	-0.13213812588464505	-0.0036044802635860906	-0.9912247826791765	0.20652195364176984	7.593213393929575
