960.0	540.0	-0.02741947187142263	-0.10316431278062779	-0.994286311039007	5.921415046643119	1.5796475612289427
960.0	540.0	-0.013250552291673864	-0.0982903935571911	-0.9950695748447735	5.640732223538951	0.7629173600780226
960.0	540.0	-0.010210065315355663	-0.09125429306826581	-0.9957753205429996	5.235769751862537	0.5874549608317166
960.0	540.0	-0.01265284564112068	-0.09969767207482118	-0.9949373226539577	5.721761363063497	0.7286042643616955
960.0	540.0	-0.016991207396259464	-0.09005549611477276	-0.9957918390226185	5.166799748563613	0.9775436709006138
960.0	540.0	-0.0218800767193955	-0.09278918281064262	-0.9954453858800473	5.324087196110464	1.259169250825579
960.0	540.0	-0.020390550872384533	-0.09524343516223163	-0.9952451510193774	5.465331152163276	1.1737098951349554
960.0	540.0	-0.01774220852082184	-0.09285794237722071	-0.9955212411805074	5.328043911908859	1.0210189581291982
960.0	540.0	-0.026144132608937568	-0.09895518627826919	-0.994748393160014	5.679008643219968	1.5055100437436175
960.0	540.0	-0.017098991468397995	-0.09857613046593111	-0.9949826274345671	5.657183636264254	0.9845434379129804
960.0	540.0	-0.0069270122692850905	-0.09174200469659198	-0.995758716581588	5.263831281273052	0.39857262509088753
960.0	540.0	-0.010739778922084511	-0.08966655455789868	-0.995913918411768	5.1444245155717345	0.6178447176851203
960.0	540.0	-0.024609149544263284	-0.09039348223790566	-0.9956020449703513	5.186244232279228	1.4159405974362191
960.0	540.0	-0.023971599584261857	-0.09062222874315311	-0.9955967839076704	5.199404454591048	1.3792794270152187
960.0	540.0	-0.004384895892985935	-0.09498926630947085	-0.9954686084788322	5.4507020234772146	0.2523780270526756
960.0	540.0	-0.012342490393213654	-0.0929616540829697	-0.9955932032817234	5.334011969592496	0.7102663829872695
960.0	540.0	-0.04174257964678853	0.05345848938358119	-0.9976972542357049	-3.0644065864146057	2.395796475802375
960.0	540.0	-0.02603763666122076	0.05754459172072071	-0.9980032943733532	-3.2988845939173355	1.4944924016482402
960.0	540.0	-0.02851176344193697	0.05410751838864891	-0.9981279600418618	-3.1016471100367196	1.6362226779073121
960.0	540.0	-0.02242075876744963	0.05443263139308038	-0.9982657503507341	-3.1203022052720777	1.2866302511854928
960.0	540.0	-0.03421167338400315	0.09417711517258115	-0.9949674223256384	-5.403959641770362	1.9693233005657
960.0	540.0	-0.06180844453195734	0.07763251677820354	-0.9950642878904871	-4.452495614263169	3.5543623144181518
960.0	540.0	0.11635745522773436	0.0344325198393956	-0.9926104026611027	-1.9732281052106897	-6.685909606205793
960.0	540.0	0.1214085358443628	0.019778373686393513	-0.9924055000887569	-1.133291233632693	-6.974771646836473
960.0	540.0	0.10532110591326634	0.025187068468955978	-0.9941192742073177	-1.4432653474858281	-6.0475927065411605
